#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 22 09 00 190  6.0  9.0    MM    MM    MM  MM 1022.5  10.2  11.5    MM   MM +1.1    MM
2024 02 22 08 50 190  5.0  8.0   1.9    15   6.6 272 1022.4  10.9  11.5    MM   MM   MM    MM
2024 02 22 08 40 180  4.0  5.0    MM    MM    MM  MM 1022.4  11.0  11.5    MM   MM   MM    MM
2024 02 22 08 30 180  4.0  6.0    MM    MM    MM  MM 1022.3  11.0  11.5    MM   MM   MM    MM
2024 02 22 08 20 190  4.0  5.0   1.9    10   6.6 288 1022.2  11.0  11.5    MM   MM   MM    MM
2024 02 22 08 10 200  3.0  4.0   1.9    MM   6.6 288 1022.2  11.0  11.5    MM   MM   MM    MM
2024 02 22 08 00 200  3.0  5.0    MM    MM    MM  MM 1022.2  11.0  11.5    MM   MM +1.3    MM
2024 02 22 07 50 190  3.0  5.0   1.9     9   6.6 266 1022.2  11.0  11.5    MM   MM   MM    MM
2024 02 22 07 40 190  3.0  5.0    MM    MM    MM  MM 1022.0  11.0  11.4    MM   MM   MM    MM
2024 02 22 07 30 190  3.0  4.0    MM    MM    MM  MM 1022.0  11.0  11.4    MM   MM   MM    MM
2024 02 22 07 20 200  3.0  4.0   2.0    15   6.9 263 1021.9  10.9  11.4    MM   MM   MM    MM
2024 02 22 07 10 200  4.0  5.0   2.0    MM   6.9 263 1021.9  10.9  11.4    MM   MM   MM    MM
2024 02 22 07 00 200  4.0  5.0    MM    MM    MM  MM 1021.8  10.9  11.4    MM   MM +1.4    MM
2024 02 22 06 50 190  3.0  5.0   2.0    10   6.5 280 1021.7  10.8  11.4    MM   MM   MM    MM
2024 02 22 06 40 180  4.0  6.0    MM    MM    MM  MM 1021.7  10.8  11.4    MM   MM   MM    MM
2024 02 22 06 30 180  4.0  5.0    MM    MM    MM  MM 1021.6  10.8  11.4    MM   MM   MM    MM
2024 02 22 06 20 170  4.0  6.0   2.2    10   6.8 277 1021.5  10.7  11.4    MM   MM   MM    MM
2024 02 22 06 10 170  5.0  7.0   2.2    MM   6.8 277 1021.4  10.7  11.4    MM   MM   MM    MM
2024 02 22 06 00 170  5.0  6.0    MM    MM    MM  MM     MM  10.6  11.4    MM   MM   MM    MM
2024 02 22 05 50 160  5.0  6.0   2.0    15   6.8 301 1021.3  10.6  11.4    MM   MM   MM    MM
2024 02 22 05 40 170  5.0  7.0    MM    MM    MM  MM 1021.2  10.8  11.4    MM   MM   MM    MM
2024 02 22 05 30 190  4.0  5.0    MM    MM    MM  MM 1021.2  11.1  11.4    MM   MM   MM    MM
2024 02 22 05 20 200  4.0  5.0   2.1    15   7.1 295 1021.1  11.1  11.4    MM   MM   MM    MM
2024 02 22 05 10 200  4.0  5.0    MM    MM    MM  MM 1021.0  11.1  11.4    MM   MM   MM    MM
2024 02 22 05 00 210  4.0  5.0    MM    MM    MM  MM 1020.9  11.0  11.4    MM   MM +1.3    MM
2024 02 22 04 50 210  4.0  5.0   2.3    14   7.0 283 1020.7  11.0  11.4    MM   MM   MM    MM
2024 02 22 04 40 210  4.0  5.0    MM    MM    MM  MM 1020.7  11.0    MM    MM   MM   MM    MM
2024 02 22 04 30 210  4.0  5.0    MM    MM    MM  MM 1020.6  11.0  11.4    MM   MM   MM    MM
2024 02 22 04 20 210  5.0  6.0   2.0    15   6.6 306 1020.6  11.0  11.4    MM   MM   MM    MM
2024 02 22 04 10 210  5.0  6.0   2.0    MM   6.6 306 1020.5  10.9  11.4    MM   MM   MM    MM
2024 02 22 04 00 210  5.0  6.0    MM    MM    MM  MM 1020.4  10.8  11.4    MM   MM +1.3    MM
2024 02 22 03 50 210  5.0  6.0   2.1    10   6.6 290 1020.3  10.8  11.4    MM   MM   MM    MM
2024 02 22 03 40 210  5.0  7.0    MM    MM    MM  MM 1020.2  10.8  11.4    MM   MM   MM    MM
2024 02 22 03 30 210  5.0  6.0    MM    MM    MM  MM 1020.2  10.7  11.4    MM   MM   MM    MM
2024 02 22 03 20 200  5.0  7.0   2.2    15   6.9 300 1020.1  10.5  11.4    MM   MM   MM    MM
2024 02 22 03 10 210  5.0  7.0    MM    MM    MM  MM 1020.0  10.6  11.4    MM   MM   MM    MM
2024 02 22 03 00 210  6.0  7.0    MM    MM    MM  MM 1020.0  10.7  11.4    MM   MM +1.4    MM
2024 02 22 02 50 210  6.0  8.0   2.2    15   6.8 299 1020.0  10.8  11.4    MM   MM   MM    MM
2024 02 22 02 40 210  5.0  7.0    MM    MM    MM  MM 1019.9  10.9  11.4    MM   MM   MM    MM
2024 02 22 02 30 210  5.0  6.0    MM    MM    MM  MM 1019.8  10.8  11.4    MM   MM   MM    MM
2024 02 22 02 20 220  5.0  7.0   2.3    15   7.3 312 1019.7  10.8  11.4    MM   MM   MM    MM
2024 02 22 02 10 230  5.0  6.0   2.3    MM   7.3 312 1019.6  10.8  11.4    MM   MM   MM    MM
2024 02 22 02 00 220  5.0  6.0    MM    MM    MM  MM 1019.6  10.7  11.4    MM   MM +1.4    MM
2024 02 22 01 50 220  5.0  6.0   2.3    14   6.9 291 1019.5  10.7  11.4    MM   MM   MM    MM
2024 02 22 01 40 230  5.0  7.0    MM    MM    MM  MM 1019.4  10.6  11.4    MM   MM   MM    MM
2024 02 22 01 30 230  5.0  7.0    MM    MM    MM  MM 1019.4  10.8  11.4    MM   MM   MM    MM
2024 02 22 01 20 220  5.0  7.0   2.2    15   6.5 284 1019.3  10.7  11.4    MM   MM   MM    MM
2024 02 22 01 10 230  5.0  7.0   2.2    MM   6.5 284 1019.2  10.6  11.4    MM   MM   MM    MM
2024 02 22 01 00 230  6.0  7.0    MM    MM    MM  MM 1019.1  10.6  11.4    MM   MM +1.5    MM
2024 02 22 00 50 240  7.0  9.0   2.3    15   6.9 287 1019.1  10.6  11.4    MM   MM   MM    MM
2024 02 22 00 40 240  8.0 10.0    MM    MM    MM  MM 1019.0  10.7  11.4    MM   MM   MM    MM
2024 02 22 00 30 230  7.0  9.0    MM    MM    MM  MM 1018.8  10.9  11.4    MM   MM   MM    MM
2024 02 22 00 20 220  7.0  9.0   2.3    16   6.7 293 1018.8  10.9  11.4    MM   MM   MM    MM
2024 02 22 00 10 230  7.0  9.0   2.3    MM   6.7 293 1018.7  10.8  11.4    MM   MM   MM    MM
2024 02 22 00 00 230  7.0  9.0    MM    MM    MM  MM 1018.6  10.8  11.4    MM   MM +1.4    MM
2024 02 21 23 50 230  8.0 11.0   2.3    15   6.5 307 1018.5  10.8  11.4    MM   MM   MM    MM
2024 02 21 23 40 220  8.0 10.0    MM    MM    MM  MM 1018.4  11.0  11.4    MM   MM   MM    MM
2024 02 21 23 20 220  9.0 10.0   2.2    15   6.3 308 1018.3  10.9  11.4    MM   MM   MM    MM
2024 02 21 23 10 220  8.0 10.0    MM    MM    MM  MM 1018.2  10.8  11.4    MM   MM   MM    MM
2024 02 21 23 00 220  8.0 10.0    MM    MM    MM  MM 1018.2  10.5  11.4    MM   MM +1.7    MM
2024 02 21 22 50 220  8.0 11.0   2.4    15   6.7 310 1018.1  10.2  11.4    MM   MM   MM    MM
2024 02 21 22 40 220  9.0 11.0    MM    MM    MM  MM 1018.1  10.3  11.4    MM   MM   MM    MM
2024 02 21 22 30 230  9.0 11.0    MM    MM    MM  MM 1018.1  10.0  11.3    MM   MM   MM    MM
2024 02 21 22 20 230  9.0 12.0   2.3    16   6.4 263 1018.0   9.9  11.3    MM   MM   MM    MM
2024 02 21 22 10 230  8.0 11.0   2.3    MM   6.4 263 1017.8  11.1  11.4    MM   MM   MM    MM
2024 02 21 22 00 230  9.0 10.0    MM    MM    MM  MM 1017.6  11.1  11.4    MM   MM +1.7    MM
2024 02 21 21 50 220  8.0 11.0   2.2    16   6.2 306 1017.6  11.1  11.4    MM   MM   MM    MM
2024 02 21 21 40 230  8.0 10.0    MM    MM    MM  MM 1017.5  11.1  11.4    MM   MM   MM    MM
2024 02 21 21 30 220  8.0 10.0    MM    MM    MM  MM 1017.4  11.0  11.4    MM   MM   MM    MM
2024 02 21 21 20 220  7.0  9.0   2.3    15   6.3 312 1017.3  10.8  11.3    MM   MM   MM    MM
2024 02 21 21 10 220  8.0 10.0   2.3    MM   6.3 312 1017.2  10.5  11.3    MM   MM   MM    MM
2024 02 21 21 00 220  8.0 10.0    MM    MM    MM  MM 1017.2  10.4    MM    MM   MM +2.2    MM
2024 02 21 20 50 220  9.0 11.0   2.3    16   6.5 323 1017.1  10.4  11.3    MM   MM   MM    MM
2024 02 21 20 40 220  9.0 13.0    MM    MM    MM  MM 1016.9  10.2  11.3    MM   MM   MM    MM
2024 02 21 20 30 240  8.0 12.0    MM    MM    MM  MM 1016.9  10.3  11.3    MM   MM   MM    MM
2024 02 21 20 20 230  9.0 11.0   2.3    11   6.3 269 1016.6  10.9  11.4    MM   MM   MM    MM
2024 02 21 20 10 230  8.0 10.0   2.3    MM   6.3 269 1016.6  10.9  11.3    MM   MM   MM    MM
2024 02 21 20 00 230  8.0 11.0    MM    MM    MM  MM 1016.5  10.7  11.3    MM   MM +2.6    MM
2024 02 21 19 50 240  6.0  8.0   2.3    15   6.5 282 1016.5  10.5  11.3    MM   MM   MM    MM
2024 02 21 19 40 240  7.0 10.0   2.3    MM   6.5 282 1016.4  10.2  11.3    MM   MM   MM    MM
2024 02 21 19 30 250  7.0  8.0    MM    MM    MM  MM 1016.3  10.1  11.3    MM   MM   MM    MM
2024 02 21 19 20 250  7.0  9.0   2.4    16   6.6 275 1016.1   9.8  11.3    MM   MM   MM    MM
2024 02 21 19 10 250  9.0 11.0   2.4    MM   6.6 275 1016.0   9.8  11.3    MM   MM   MM    MM
2024 02 21 19 00 250  9.0 11.0    MM    MM    MM  MM 1015.9   9.8  11.3    MM   MM +2.8    MM
2024 02 21 18 50 250  8.0 11.0   2.5    16   6.8 295 1015.7  10.4  11.3    MM   MM   MM    MM
2024 02 21 18 40 250  7.0  9.0    MM    MM    MM  MM 1015.5  10.2  11.3    MM   MM   MM    MM
2024 02 21 18 30 250  7.0  9.0    MM    MM    MM  MM 1015.4   9.9  11.3    MM   MM   MM    MM
2024 02 21 18 20 250  6.0  9.0   2.4    16   6.6 329 1015.4  10.0  11.3    MM   MM   MM    MM
2024 02 21 18 10 250  8.0 10.0   2.4    MM   6.6 329 1015.3   9.8  11.3    MM   MM   MM    MM
2024 02 21 18 00 250  8.0 11.0    MM    MM    MM  MM 1015.0  10.0  11.3    MM   MM +2.9    MM
2024 02 21 17 50 240  8.0 11.0   2.5    17   6.8 329 1014.9   9.9  11.3    MM   MM   MM    MM
2024 02 21 17 40 240  8.0 10.0    MM    MM    MM  MM 1014.7   9.8  11.3    MM   MM   MM    MM
2024 02 21 17 30 240  9.0 10.0    MM    MM    MM  MM 1014.5   9.8  11.3    MM   MM   MM    MM
2024 02 21 17 20 240  9.0 11.0   2.6    16   6.9 350 1014.4   9.9  11.3    MM   MM   MM    MM
2024 02 21 17 10 250  9.0 12.0   2.6    MM   6.9 350 1014.1  10.0  11.3    MM   MM   MM    MM
2024 02 21 17 00 240  9.0 12.0    MM    MM    MM  MM 1013.9  10.8  11.3    MM   MM +2.5    MM
2024 02 21 16 50 240  8.0 11.0   2.5    16   6.5 349 1013.8  10.9  11.3    MM   MM   MM    MM
2024 02 21 16 40 240  8.0 10.0    MM    MM    MM  MM 1013.5  10.8  11.3    MM   MM   MM    MM
2024 02 21 16 30 240  9.0 11.0    MM    MM    MM  MM 1013.4  10.8  11.3    MM   MM   MM    MM
2024 02 21 16 20 240  8.0 10.0   2.7    16   7.1 358 1013.3  10.6  11.3    MM   MM   MM    MM
2024 02 21 16 10 240  8.0 11.0   2.7    MM   7.1 358 1013.1  10.8  11.3    MM   MM   MM    MM
2024 02 21 16 00 250  8.0 10.0    MM    MM    MM  MM 1013.1  10.8  11.3    MM   MM +2.4    MM
2024 02 21 15 50 250  9.0 11.0   2.7    11   6.9 318 1012.9  10.7  11.3    MM   MM   MM    MM
2024 02 21 15 40 250  9.0 11.0    MM    MM    MM  MM 1012.8  10.7  11.3    MM   MM   MM    MM
2024 02 21 15 30 250  9.0 12.0    MM    MM    MM  MM 1012.6  10.8  11.3    MM   MM   MM    MM
2024 02 21 15 20 250  9.0 11.0   3.0    16   7.4 324 1012.5  10.9  11.3    MM   MM   MM    MM
2024 02 21 15 10 250  9.0 10.0    MM    MM    MM  MM 1012.3  10.8  11.3    MM   MM   MM    MM
2024 02 21 15 00 240  9.0 11.0    MM    MM    MM  MM 1012.1  10.8  11.3    MM   MM +2.0    MM
2024 02 21 14 50 240  8.0 11.0   2.9    16   7.4 280 1011.9  10.8  11.3    MM   MM   MM    MM
2024 02 21 14 40 250  8.0 10.0    MM    MM    MM  MM 1011.8  10.7  11.3    MM   MM   MM    MM
2024 02 21 14 30 250  8.0 10.0    MM    MM    MM  MM 1011.6  10.7  11.3    MM   MM   MM    MM
2024 02 21 14 20 250  9.0 11.0   2.7    16   6.9 269 1011.6  10.7  11.3    MM   MM   MM    MM
2024 02 21 14 10 250  9.0 12.0   2.7    MM   6.9 269 1011.5  10.7  11.3    MM   MM   MM    MM
2024 02 21 14 00 250  9.0 12.0    MM    MM    MM  MM 1011.4  10.7  11.3    MM   MM +1.7    MM
2024 02 21 13 50 250  9.0 12.0   2.8    16   7.2 268 1011.3  10.8  11.3    MM   MM   MM    MM
2024 02 21 13 40 240  9.0 11.0    MM    MM    MM  MM 1011.1  10.7  11.3    MM   MM   MM    MM
2024 02 21 13 30 250  8.0 11.0    MM    MM    MM  MM 1011.0  10.7  11.3    MM   MM   MM    MM
2024 02 21 13 20 250  8.0 10.0   3.0    16   7.7 272 1010.9  10.6  11.3    MM   MM   MM    MM
2024 02 21 13 10 260  8.0 10.0   3.0    MM   7.7 272 1010.8  10.5  11.3    MM   MM   MM    MM
2024 02 21 13 00 260  8.0 11.0    MM    MM    MM  MM 1010.7  10.5  11.3    MM   MM +1.2    MM
2024 02 21 12 50 260  9.0 11.0   3.2    16   7.8 314 1010.6  10.5  11.3    MM   MM   MM    MM
2024 02 21 12 40 260  9.0 11.0    MM    MM    MM  MM 1010.5  10.5  11.3    MM   MM   MM    MM
2024 02 21 12 30 260  9.0 11.0    MM    MM    MM  MM 1010.3  10.6  11.3    MM   MM   MM    MM
2024 02 21 12 20 260  9.0 11.0   3.1    17   7.9 307 1010.2  10.5  11.3    MM   MM   MM    MM
2024 02 21 12 10 260  9.0 11.0   3.1    MM   7.9 307 1010.1  10.5  11.3    MM   MM   MM    MM
2024 02 21 12 00 250  8.0 10.0    MM    MM    MM  MM 1010.1  10.3  11.3    MM   MM +0.9    MM
2024 02 21 11 50 250  9.0 11.0   2.7    17   7.3 306 1010.0  10.3  11.3    MM   MM   MM    MM
2024 02 21 11 40 240  8.0 10.0    MM    MM    MM  MM 1009.9  10.3  11.3    MM   MM   MM    MM
2024 02 21 11 30 240  8.0 11.0    MM    MM    MM  MM 1009.8  10.4  11.3    MM   MM   MM    MM
2024 02 21 11 20 230  8.0 10.0   2.8    17   7.0 321 1009.8  10.5  11.3    MM   MM   MM    MM
2024 02 21 11 10 230  8.0 10.0   2.8    MM   7.0 321 1009.7  10.7  11.3    MM   MM   MM    MM
2024 02 21 11 00 230  8.0 10.0    MM    MM    MM  MM 1009.7  10.7  11.3    MM   MM +0.8    MM
2024 02 21 10 50 230  8.0 11.0   2.9    17   7.5 290 1009.6  10.6  11.3    MM   MM   MM    MM
2024 02 21 10 40 230  9.0 12.0   2.9    MM   7.5 290 1009.6  10.7  11.3    MM   MM   MM    MM
2024 02 21 10 30 220  9.0 11.0    MM    MM    MM  MM 1009.6  10.8  11.3    MM   MM   MM    MM
2024 02 21 10 20 220  9.0 11.0   3.0    12   7.5 266 1009.6  10.8  11.3    MM   MM   MM    MM
2024 02 21 10 10 220  8.0 10.0   3.0    MM   7.5 266 1009.5  10.8  11.3    MM   MM   MM    MM
2024 02 21 10 00 220  9.0 11.0    MM    MM    MM  MM 1009.5  10.7  11.3    MM   MM +0.8    MM
2024 02 21 09 50 210  9.0 11.0   2.8    17   6.9 305 1009.4  10.7  11.3    MM   MM   MM    MM
2024 02 21 09 40 210  9.0 11.0    MM    MM    MM  MM 1009.3  10.6    MM    MM   MM   MM    MM
2024 02 21 09 30 220 10.0 12.0    MM    MM    MM  MM 1009.3  10.6  11.3    MM   MM   MM    MM
2024 02 21 09 20 220  9.0 11.0   3.1    17   7.3 302 1009.3  10.5  11.3    MM   MM   MM    MM
2024 02 21 09 10 220  9.0 12.0   3.1    MM   7.3 302 1009.3  10.8  11.3    MM   MM   MM    MM
2024 02 21 09 00 210 10.0 12.0    MM    MM    MM  MM 1009.2  10.9  11.3    MM   MM +0.6    MM
2024 02 21 08 50 220 10.0 13.0   3.0    17   7.1 226 1009.2  10.8  11.3    MM   MM   MM    MM
2024 02 21 08 40 210 10.0 12.0   3.0    MM   7.1 226 1009.2  10.7  11.3    MM   MM   MM    MM
2024 02 21 08 30 220 10.0 13.0    MM    MM    MM  MM 1009.1  10.5  11.3    MM   MM   MM    MM
2024 02 21 08 20 220 10.0 13.0   2.8    17   6.5 278 1009.0  10.4  11.3    MM   MM   MM    MM
2024 02 21 08 10 220 10.0 13.0    MM    MM    MM  MM 1008.9  10.4  11.3    MM   MM   MM    MM
2024 02 21 08 00 220 10.0 13.0    MM    MM    MM  MM 1008.9  10.3  11.3    MM   MM +0.5    MM
2024 02 21 07 50 220 10.0 13.0   3.2    10   7.3 185 1008.8  10.5  11.3    MM   MM   MM    MM
2024 02 21 07 40 200 10.0 13.0    MM    MM    MM  MM 1008.7  10.7  11.3    MM   MM   MM    MM
2024 02 21 07 30 200 11.0 14.0    MM    MM    MM  MM 1008.6  10.6  11.3    MM   MM   MM    MM
2024 02 21 07 20 190 10.0 12.0   3.1    17   7.0 264 1008.6  10.9  11.3    MM   MM   MM    MM
2024 02 21 07 10 200  9.0 12.0    MM    MM    MM  MM 1008.7  10.8  11.3    MM   MM   MM    MM
2024 02 21 07 00 200 10.0 12.0    MM    MM    MM  MM 1008.7  10.9  11.3    MM   MM +0.4    MM
2024 02 21 06 50 200 10.0 12.0   3.6    17   7.3 310 1008.7  10.9  11.3    MM   MM   MM    MM
2024 02 21 06 40 200 10.0 13.0    MM    MM    MM  MM 1008.6  10.8  11.3    MM   MM   MM    MM
2024 02 21 06 30 200 10.0 13.0    MM    MM    MM  MM 1008.7  10.7  11.3    MM   MM   MM    MM
2024 02 21 06 20 190 10.0 13.0   3.6     9   7.3 193 1008.7  11.0  11.3    MM   MM   MM    MM
2024 02 21 06 10 190 11.0 14.0   3.6    MM   7.3 193 1008.7  10.9  11.3    MM   MM   MM    MM
2024 02 21 06 00 180 10.0 14.0    MM    MM    MM  MM 1008.6  10.8  11.3    MM   MM +0.9    MM
2024 02 21 05 50 180 10.0 13.0   3.5    10   7.3 197 1008.6  11.0  11.3    MM   MM   MM    MM
2024 02 21 05 40 190  9.0 12.0    MM    MM    MM  MM 1008.6  10.9  11.3    MM   MM   MM    MM
2024 02 21 05 30 190 10.0 12.0    MM    MM    MM  MM 1008.5  10.8  11.3    MM   MM   MM    MM
2024 02 21 05 20 190 10.0 13.0   3.5    11   7.2 204 1008.4  11.1  11.3    MM   MM   MM    MM
2024 02 21 05 10 190  8.0 11.0   3.5    MM   7.2 204 1008.4  11.1  11.3    MM   MM   MM    MM
2024 02 21 05 00 190  9.0 11.0    MM    MM    MM  MM 1008.4  11.0  11.3    MM   MM +1.2    MM
2024 02 21 04 50 190  9.0 11.0   3.7    10   7.2 191 1008.4  11.0  11.2    MM   MM   MM    MM
2024 02 21 04 40 200  8.0 10.0    MM    MM    MM  MM 1008.4  11.0  11.2    MM   MM   MM    MM
2024 02 21 04 30 200  8.0 11.0    MM    MM    MM  MM 1008.4  10.9  11.2    MM   MM   MM    MM
2024 02 21 04 20 190  8.0 10.0   4.3    11   7.6 196 1008.4  10.9  11.2    MM   MM   MM    MM
2024 02 21 04 10 190  9.0 12.0   4.3    MM   7.6 196 1008.3  10.8  11.2    MM   MM   MM    MM
2024 02 21 04 00 200  9.0 13.0    MM    MM    MM  MM 1008.3  10.7  11.2    MM   MM +0.6    MM
2024 02 21 03 50 200  9.0 12.0   4.3    11   7.7 192 1008.2  11.0  11.2    MM   MM   MM    MM
2024 02 21 03 40 200  9.0 11.0    MM    MM    MM  MM 1008.1  10.9  11.2    MM   MM   MM    MM
2024 02 21 03 30 200  9.0 12.0    MM    MM    MM  MM 1008.0  10.9  11.2    MM   MM   MM    MM
2024 02 21 03 20 200  8.0 11.0   4.7    11   7.8 198 1007.9  10.8  11.2    MM   MM   MM    MM
2024 02 21 03 10 190  9.0 12.0    MM    MM    MM  MM 1007.9  10.8  11.2    MM   MM   MM    MM
2024 02 21 03 00 180 12.0 17.0    MM    MM    MM  MM 1007.7  10.6  11.2    MM   MM -0.5    MM
2024 02 21 02 50 160 14.0 18.0   4.9    10   7.4 187 1007.5  10.2  11.2    MM   MM   MM    MM
2024 02 21 02 40 170 15.0 21.0    MM    MM    MM  MM 1007.6  10.0  11.2    MM   MM   MM    MM
2024 02 21 02 30 170 16.0 21.0    MM    MM    MM  MM 1007.6  10.0  11.2    MM   MM   MM    MM
2024 02 21 02 20 160 16.0 21.0   4.9    10   7.7 186 1007.4  10.3  11.2    MM   MM   MM    MM
2024 02 21 02 10 160 16.0 22.0   4.9    MM   7.7 186 1007.1  10.6  11.2    MM   MM   MM    MM
2024 02 21 02 00 160 15.0 20.0    MM    MM    MM  MM 1007.2  10.6  11.2    MM   MM -1.2    MM
2024 02 21 01 50 170 16.0 22.0   4.8    10   7.6 193 1007.5  11.0  11.2    MM   MM   MM    MM
2024 02 21 01 40 170 16.0 24.0    MM    MM    MM  MM 1007.4  11.2  11.2    MM   MM   MM    MM
2024 02 21 01 30 170 16.0 22.0    MM    MM    MM  MM 1007.4  11.0  11.2    MM   MM   MM    MM
2024 02 21 01 20 160 14.0 20.0   4.3    10   7.4 190 1007.7  10.8  11.2    MM   MM   MM    MM
2024 02 21 01 10 160 14.0 21.0    MM    MM    MM  MM 1007.6  10.7  11.2    MM   MM   MM    MM
2024 02 21 01 00 160 15.0 21.0    MM    MM    MM  MM 1007.7  10.6  11.2    MM   MM -1.1    MM
2024 02 21 00 50 160 15.0 20.0   4.2    11   7.2 191 1007.9  10.7  11.2    MM   MM   MM    MM
2024 02 21 00 40 160 15.0 20.0    MM    MM    MM  MM 1007.8  10.6  11.2    MM   MM   MM    MM
2024 02 21 00 30 160 16.0 22.0    MM    MM    MM  MM 1007.9  10.4  11.2    MM   MM   MM    MM
2024 02 21 00 20 160 16.0 22.0   4.9     9   7.6 199 1008.1  10.3  11.2    MM   MM   MM    MM
2024 02 21 00 10 170 16.0 20.0   4.9    MM   7.6 199 1008.3  10.2  11.2    MM   MM   MM    MM
2024 02 21 00 00 180 17.0 24.0    MM    MM    MM  MM 1008.2  10.4  11.2    MM   MM -0.9    MM
2024 02 20 23 50 180 17.0 22.0   4.9    10   7.7 192 1008.2  10.7  11.2    MM   MM   MM    MM
2024 02 20 23 40 180 16.0 22.0    MM    MM    MM  MM 1008.2  10.8  11.2    MM   MM   MM    MM
2024 02 20 23 20 180 16.0 22.0   4.9     9   8.0 204 1008.5  11.5  11.2    MM   MM   MM    MM
2024 02 20 23 10 170 15.0 19.0    MM    MM    MM  MM 1008.5  11.5  11.2    MM   MM   MM    MM
2024 02 20 23 00 180 15.0 19.0    MM    MM    MM  MM 1008.4  11.5  11.2    MM   MM -1.2    MM
2024 02 20 22 50 170 15.0 20.0   4.2    11   7.5 213 1008.6  11.9  11.2    MM   MM   MM    MM
2024 02 20 22 40 180 13.0 20.0    MM    MM    MM  MM 1008.4  11.5  11.2    MM   MM   MM    MM
2024 02 20 22 30 190 12.0 15.0    MM    MM    MM  MM 1008.6  11.1  11.2    MM   MM   MM    MM
2024 02 20 22 20 180 12.0 15.0   4.3    10   7.7 211 1008.6  11.3  11.2    MM   MM   MM    MM
2024 02 20 22 10 170 13.0 18.0   4.3    MM   7.7 211 1008.7  11.4  11.2    MM   MM   MM    MM
2024 02 20 22 00 170 12.0 16.0    MM    MM    MM  MM 1008.8  11.4  11.2    MM   MM -0.5    MM
2024 02 20 21 50 170 13.0 18.0   3.8    10   7.2 246 1008.7  11.5  11.2    MM   MM   MM    MM
2024 02 20 21 40 170 14.0 17.0    MM    MM    MM  MM 1008.9  11.7  11.2    MM   MM   MM    MM
2024 02 20 21 30 160 13.0 17.0    MM    MM    MM  MM 1008.9  11.7  11.2    MM   MM   MM    MM
2024 02 20 21 20 160 13.0 16.0   4.0    10   7.6 225 1008.9  11.5  11.2    MM   MM   MM    MM
2024 02 20 21 10 160 12.0 15.0   4.0    MM   7.6 225 1009.0  11.4  11.2    MM   MM   MM    MM
2024 02 20 21 00 160 12.0 16.0    MM    MM    MM  MM 1009.1  11.6  11.2    MM   MM +0.0    MM
2024 02 20 20 50 160 12.0 16.0   3.5    11   7.3 237 1009.1  11.7  11.2    MM   MM   MM    MM
2024 02 20 20 40 160 11.0 15.0   3.5    MM   7.3 237 1009.3  11.5  11.2    MM   MM   MM    MM
2024 02 20 20 30 160 12.0 15.0    MM    MM    MM  MM 1009.3  11.4  11.2    MM   MM   MM    MM
2024 02 20 20 20 160 13.0 17.0   3.7    10   7.2 190 1009.3  11.4  11.2    MM   MM   MM    MM
2024 02 20 20 10 170 14.0 18.0    MM    MM    MM  MM 1009.5  11.4  11.2    MM   MM   MM    MM
2024 02 20 20 00 170 14.0 18.0    MM    MM    MM  MM 1009.6  12.0  11.2    MM   MM +0.8    MM
2024 02 20 19 50 160 11.0 18.0   3.7    10   7.1 218 1009.3  12.0  11.2    MM   MM   MM    MM
2024 02 20 19 40 160  9.0 12.0    MM    MM    MM  MM 1009.4  11.9  11.2    MM   MM   MM    MM
2024 02 20 19 30 160 11.0 14.0    MM    MM    MM  MM 1009.3  11.9  11.2    MM   MM   MM    MM
2024 02 20 19 20 150 12.0 15.0   3.8     9   7.4 212 1009.3  12.0  11.2    MM   MM   MM    MM
2024 02 20 19 10 150 11.0 16.0   3.8    MM   7.4 212 1009.3  11.8  11.2    MM   MM   MM    MM
2024 02 20 19 00 150 10.0 14.0    MM    MM    MM  MM 1009.3  11.6  11.2    MM   MM +1.0    MM
2024 02 20 18 50 150 11.0 13.0   3.9    10   7.3 226 1009.2  11.6  11.2    MM   MM   MM    MM
2024 02 20 18 40 160 11.0 14.0    MM    MM    MM  MM 1009.2  11.6  11.2    MM   MM   MM    MM
2024 02 20 18 30 160 12.0 15.0    MM    MM    MM  MM 1009.1  11.5  11.2    MM   MM   MM    MM
2024 02 20 18 20 160 12.0 17.0   3.9    10   7.1 220 1009.1  11.6  11.2    MM   MM   MM    MM
2024 02 20 18 10 160 13.0 18.0    MM    MM    MM  MM 1009.0  11.6  11.2    MM   MM   MM    MM
2024 02 20 18 00 160 13.0 17.0    MM    MM    MM  MM 1009.0  11.6  11.2    MM   MM +1.2    MM
2024 02 20 17 50 170 14.0 18.0   3.8     9   6.9 207 1009.0  11.6  11.2    MM   MM   MM    MM
2024 02 20 17 40 160 13.0 17.0    MM    MM    MM  MM 1008.9  11.7  11.2    MM   MM   MM    MM
2024 02 20 17 30 160 13.0 17.0    MM    MM    MM  MM 1008.8  11.6  11.2    MM   MM   MM    MM
2024 02 20 17 20 160 13.0 17.0   3.7    10   7.0 214 1008.8  11.6  11.2    MM   MM   MM    MM
2024 02 20 17 10 160 13.0 16.0   3.7    MM   7.0 214 1008.8  11.6  11.2    MM   MM   MM    MM
